spectrum_index,density_score,group_label
706,0.4379332323431285,0
707,0.6954564088544252,0
708,0.3100898939712854,0
709,0.5248931328899985,0
710,0.36185317652486076,0
711,0.3099158326946431,0
712,0.37346137209005614,0
713,0.4702842749850435,0
714,0.20661916878630548,0
715,0.20856992792586415,0
716,0.3577559502000235,0
717,0.6674128795836025,0
718,0.549680479441281,0
719,0.44037267485066317,0
720,0.463960998508646,0
721,0.15174633735529908,0
722,0.5372639485160648,0
723,0.5892902503557403,0
724,0.5128334984189452,0
725,0.39097198695795576,0
726,0.16365183107897752,0
727,0.1506639101982886,0
728,0.1870129199350758,0
729,0.17393645978586084,0
730,0.16641830713109484,0
731,0.24414474599005312,0
732,0.16736724240522832,0
733,0.45124231539685117,0
734,0.4314157818578414,0
735,0.547412432333588,0
736,0.2006700093615295,0
737,0.32624095370197803,0
738,0.4685386975837494,0
739,0.39432149571642444,0
740,0.43869851705022966,0
741,0.32494570627497427,0
742,0.34356455979680867,0
743,0.5006059142349608,0
744,0.4756797653338078,0
745,0.40655101823180345,0
746,0.57916020814288,0
747,0.15565426040219288,0
748,0.7515243312601347,0
749,0.16890853473236273,0
750,0.17754754879509363,0
751,0.18660705829324345,0
752,0.20985626958153808,0
753,0.1622344317368384,0
754,0.31895108378817894,0
755,0.4337930358159038,0
756,0.4621544532968044,0
757,0.4021462583731492,0
758,0.4045099884013191,0
759,0.3054786961605145,0
760,0.40351523651944193,0
761,0.27770990026275916,0
762,0.2566161497224314,0
763,0.3776549598722967,0
764,0.14506530986685684,0
765,0.4634304853470924,0
766,0.17825993041549523,0
767,0.18297675229421995,0
768,0.1700167483139201,0
769,0.4913525265219612,0
770,0.2118110127825095,0
771,0.42987661672471905,0
772,0.3333530729114712,0
773,0.1967674049641503,0
774,0.32679725423561734,0
775,0.4874931050992663,0
776,0.3754896090267748,0
777,0.5096111944157563,0
778,0.4833037707642726,0
779,0.4244328504621166,0
780,0.3875860115912715,0
781,0.47414267914391484,0
782,0.14437379575457937,0
783,0.20851503126817694,0
784,0.16897226183355618,0
785,0.17363590709140325,0
786,0.555258103758118,0
787,0.18079786201893452,0
788,0.37234537775484705,0
789,0.6287093024642352,0
790,0.38199380045500053,0
791,0.5044774389750878,0
792,0.46398097130042093,0
793,0.5159219864164536,0
794,0.18832751292031114,0
795,0.16154566909003298,0
796,0.16983109574069785,0
797,0.17858387647026594,0
798,0.17436134352131724,0
799,0.15429135295844293,0
800,0.16948660377431837,0
801,0.44801065030201165,0
802,0.3627128595720838,0
803,0.5436912217387825,0
804,0.4283391321982866,0
805,0.3672471924284056,0
806,0.4032568601648778,0
807,0.4163164528486409,0
808,0.18798601833192474,0
809,0.20025700364339155,0
810,0.3472544368991486,0
811,0.21175448676194686,0
812,0.5827637290968638,0
813,0.4189328146440706,0
814,0.37096410314792855,0
815,0.3837621840923274,0
816,0.17726208271350338,0
817,0.14539814865067124,0
818,0.1622199925787992,0
819,0.4044779815600725,0
820,0.37761825948155797,0
821,0.47366970178024337,0
822,0.4196554486274354,0
823,0.17245478759739805,0
824,0.3500901279018419,0
825,0.18082135124477122,0
826,0.13412969599792265,0
827,0.1289993163839328,0
828,0.15632233320551908,0
829,0.1703973077389181,0
830,0.1972924426261866,0
831,0.1807075598771643,0
832,0.18807503282218507,0
833,0.18817643662139044,0
834,0.5309425787661388,0
835,0.45225608021048247,0
836,0.5690875114527514,0
837,0.4161959869925656,0
838,0.3673368931776435,0
839,0.45902498646280865,0
840,0.34626901947419797,0
841,0.45871615921634123,0
842,0.3754354845620777,0
843,0.25452826611284424,0
844,0.17536428599990844,0
845,0.6685458872241645,0
846,0.4410657976835019,0
847,0.6250762753131768,0
848,0.16180012514722203,0
849,0.20712114027557818,0
850,0.20545264319376252,0
851,0.17100466110894233,0
852,0.16491646387291323,0
853,0.1867665230817919,0
854,0.39084570401407837,0
855,0.4579969365894657,0
856,0.41012846294049726,0
857,0.4345984148897173,0
858,0.4741588961322822,0
859,0.4237237555294771,0
860,0.4346849804118603,0
861,0.4634487046732657,0
862,0.6334243777125459,0
863,0.40135231957745815,0
864,0.4120761551534459,0
865,0.623836447709722,0
866,0.44579013092610786,0
867,0.52714675308331,0
868,0.5283059616511806,0
869,0.8372995043602095,0
870,0.32133096948739237,0
871,0.41205157002766674,0
872,0.31514496617050536,0
873,0.31669655044068634,0
874,0.2720164000122029,0
875,0.4115191218359267,0
876,0.3701483327676493,0
877,1.0850948151397073,0
878,0.8786278846557903,0
879,0.591378851428116,0
880,0.508307698669235,0
881,0.5594273354444271,0
882,0.4168650002823126,0
883,0.5131093327315114,0
884,0.2264739483177688,0
885,0.2862984392480349,0
886,0.16182865441147432,0
887,0.148059201399159,0
888,0.4008027859145061,0
889,0.14859453293661304,0
890,0.5451362627830079,0
891,0.5526612012119216,0
892,0.8166856768251509,0
893,0.5344550486212764,0
894,0.5169226884580744,0
895,0.31526237417919806,0
896,0.5254293441893149,0
897,0.49086799212601356,0
898,0.3255241476668266,0
899,0.5007994629010581,0
900,0.44532615605388765,0
901,0.41767309683095183,0
902,0.3151172714384891,0
903,0.5765938993707203,0
904,0.5072660166827386,0
905,0.3890736303263232,0
906,0.19671470297275997,0
907,0.21910264172978036,0
908,0.6643521937920296,0
909,0.4732455990108101,0
910,0.40300790833685485,0
911,0.26983684957675674,0
912,0.17368143892088056,0
913,0.17033604036462005,0
914,0.14598557218548938,0
915,0.8696303975332236,0
916,0.1459172691098595,0
917,0.17861050705380738,0
918,0.16517188673599223,0
919,0.383247285979637,0
920,0.36313681634249,0
921,0.44133870951686893,0
922,0.6581768839391074,0
923,0.43148596911439696,0
924,0.46616312768653023,0
925,0.32263263176539725,0
926,0.4953800770282628,0
927,0.3711319290945529,0
928,0.5631146305984368,0
929,0.5724032396630481,0
930,0.8081759745965194,0
931,0.3765795825304662,0
932,0.43462765805897724,0
933,0.1701732708165676,0
934,0.19856528093326986,0
935,0.1798820189859987,0
936,0.3391679332182915,0
937,0.4290054103644102,0
938,0.4805403430006235,0
939,0.4459019322754781,0
940,0.28476140411034634,0
941,0.3057776888165768,0
942,0.3263850951835783,0
943,0.34575521843155566,0
944,0.3993432469853127,0
